"app","agent"
"com.scholastic.bookfairs","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.scholastic.bookfairs","None"
"com.scholastic.bookfairs","MobileAsset/1.1"
"com.raycommedia.kfvs.kfvsweather","KFVSweather/3.7.501 CFNetwork/711.1.16 Darwin/14.0.0"
"com.raycommedia.kfvs.kfvsweather","None"
"com.raycommedia.kfvs.kfvsweather","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.raycommedia.kfvs.kfvsweather","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.raycommedia.kfvs.kfvsweather","ZJNW3DP2JP.com.raycommedia.kfvs.KFVSweather"
"com.raycommedia.kfvs.kfvsweather","com.apple.siri.analyzer/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.raycommedia.kfvs.kfvsweather","MobileAsset/1.1"
"com.distinctdev.tmtsection2","TheMoronTestSection2/1.2.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.distinctdev.tmtsection2","None"
"com.distinctdev.tmtsection2","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.distinctdev.tmtsection2","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.distinctdev.tmtsection2","Vungle/3.0.10;native"
"com.distinctdev.tmtsection2","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.distinctdev.tmtsection2","MobileAsset/1.1"
"com.distinctdev.tmtsection2","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.edupoint.studentvue","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.edupoint.studentvue","None"
"com.edupoint.studentvue","MobileAsset/1.1"
"com.cbdreader","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.cbdreader","None"
"com.alicehe.stickerlite","StickerLite/2.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.alicehe.stickerlite","None"
"com.alicehe.stickerlite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.alicehe.stickerlite","MobileAsset/1.1"
"com.alicehe.stickerlite","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.alicehe.stickerlite","StoreKitUIService/1.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.chegg.mobile.consumer","CheggApp/2.15.0.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.chegg.mobile.consumer","None"
"com.chegg.mobile.consumer","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 (5760046992)"
"com.chegg.mobile.consumer","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.chegg.mobile.consumer","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 (5232843648)"
"com.chegg.mobile.consumer","MobileAsset/1.1"
"com.cervomedia.slots.freeslot1","SlotsPharaohsWay/5.8.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.cervomedia.slots.freeslot1","None"
"com.cervomedia.slots.freeslot1","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.cervomedia.slots.freeslot1","gamed/4.10.18.4.6.15.5.3.2 (iPad4,4; 8.1.2; 12B440; GameKit-194.15)"
"com.cervomedia.slots.freeslot1","MobileAsset/1.1"
"com.cervomedia.slots.freeslot1","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.splickit.jerseymikes","JerseyMikes/3.5.4 CFNetwork/711.1.16 Darwin/14.0.0"
"com.splickit.jerseymikes","None"
"com.splickit.jerseymikes","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.splickit.jerseymikes","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.citizensbank.mobilebankingapp","Citizens%20Bank/3.7.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.citizensbank.mobilebankingapp","None"
"com.citizensbank.mobilebankingapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.citizensbank.mobilebankingapp","MobileAsset/1.1"
"com.turner.asvideo","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) AdultSwim2/351"
"com.turner.asvideo","AdultSwim2/2.0.2 (iPad; iOS 8.1.2; Scale/2.00)"
"com.turner.asvideo","AdultSwim2/351 CFNetwork/711.1.16 Darwin/14.0.0"
"com.turner.asvideo","None"
"com.turner.asvideo","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.turner.asvideo","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.turner.asvideo","MobileAsset/1.1"
"muniwatch","MuniWatch/9 (iPad; iOS 8.1.2; Scale/2.00)"
"muniwatch","None"
"muniwatch","MuniWatch/9 CFNetwork/711.1.16 Darwin/14.0.0"
"muniwatch","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"muniwatch","AdSheet/1.0 CFNetwork/711.1.16 Darwin/14.0.0"
"muniwatch","BB3DA994MM.MuniWatch"
"muniwatch","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"muniwatch","MobileAsset/1.1"
"com.gaaf.app","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.gaaf.app","None"
"com.gaaf.app","MobileAsset/1.1"
"com.iconology.diaryofawimpykid","Diary_Of_A_Wimpy_Kid/3.2.0.22273 CFNetwork/711.1.16 Darwin/14.0.0"
"com.iconology.diaryofawimpykid","None"
"com.iconology.diaryofawimpykid","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.iconology.diaryofawimpykid","MobileAsset/1.1"
"com.disney.watchdisneyxd","ABCDisneyXD/4.4.1 (iPad; iOS 8.1.2; Scale/2.00)"
"com.disney.watchdisneyxd","ABCDisneyXD/4.4.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.disney.watchdisneyxd","None"
"com.disney.watchdisneyxd","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.disney.watchdisneyxd","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) ABCDisneyXD/4.4.1"
"com.disney.watchdisneyxd","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.disney.watchdisneyxd","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.disney.watchdisneyxd","MobileAsset/1.1"
"cota.iphone.drawcastlite","DrawCast/719 CFNetwork/711.1.16 Darwin/14.0.0"
"cota.iphone.drawcastlite","None"
"cota.iphone.drawcastlite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"cota.iphone.drawcastlite","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"cota.iphone.drawcastlite","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"cota.iphone.drawcastlite","MobileAsset/1.1"
"com.appicdesign.gpstour","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.appicdesign.gpstour","None"
"com.appicdesign.gpstour","GPSTour/1.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.appicdesign.gpstour","WV5E88GT62.com.appicdesign.GPSTour"
"com.appicdesign.gpstour","MobileAsset/1.1"
"co.iinvent.myfollowersinstagram","None"
"co.iinvent.myfollowersinstagram","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.inkstonesoftware.audiobooksfree","InkstoneAudiobooksFree/3.4 CFNetwork/711.1.16 Darwin/14.0.0"
"com.inkstonesoftware.audiobooksfree","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.inkstonesoftware.audiobooksfree","None"
"com.inkstonesoftware.audiobooksfree","InkstoneAudiobooksFree/3.4 (iPad; iOS 8.1.2; Scale/2.00)"
"com.inkstonesoftware.audiobooksfree","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.inkstonesoftware.audiobooksfree","MobileAsset/1.1"
"com.txuenergy.txuapplication","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.txuenergy.txuapplication","None"
"com.txuenergy.txuapplication","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.txuenergy.txuapplication","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.everalbum.everalbumapp","Everalbum/1502 CFNetwork/711.1.16 Darwin/14.0.0"
"com.everalbum.everalbumapp","None"
"com.everalbum.everalbumapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.everalbum.everalbumapp","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.everalbum.everalbumapp","MobileAsset/1.1"
"com.mercedesbenzfinancial.mbfaccountapp","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.mercedesbenzfinancial.mbfaccountapp","None"
"com.mercedesbenzfinancial.mbfaccountapp","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.mercedesbenzfinancial.mbfaccountapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.freetheapps.sexoffendersfree","sexoffenderlocator/1.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.freetheapps.sexoffendersfree","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.freetheapps.sexoffendersfree","None"
"com.freetheapps.sexoffendersfree","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.freetheapps.sexoffendersfree","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.freetheapps.sexoffendersfree","MobileAsset/1.1"
"com.footballaddicts.livescoreaddicts","ScoreAddicts/3.4.1 (iPad; iOS 8.1.2; Scale/2.00)"
"com.footballaddicts.livescoreaddicts","None"
"com.footballaddicts.livescoreaddicts","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.footballaddicts.livescoreaddicts","MobileAsset/1.1"
"com.mcpeekracing.horseracesnow","Horse%20Races%20Now/95 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mcpeekracing.horseracesnow","None"
"com.mcpeekracing.horseracesnow","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.mcpeekracing.horseracesnow","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mcpeekracing.horseracesnow","MobileAsset/1.1"
"mobi.abcmouse.academy","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"mobi.abcmouse.academy","None"
"mobi.abcmouse.academy","EarlyLearningAcademy/1.9.93.07 CFNetwork/711.1.16 Darwin/14.0.0"
"mobi.abcmouse.academy","MobileAsset/1.1"
"com.merrickbank.smartclient.prod","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.merrickbank.smartclient.prod","None"
"com.merrickbank.smartclient.prod","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.merrickbank.smartclient.prod","MobileAsset/1.1"
"com.merrickbank.smartclient.prod","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.sunpass.mobile.ios.sunpassmobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sunpass.mobile.ios.sunpassmobile","None"
"com.sunpass.mobile.ios.sunpassmobile","MobileAsset/1.1"
"com.unionbank.m","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.unionbank.m","None"
"com.unionbank.m","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.unionbank.m","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.unionbank.m","MobileAsset/1.1"
"com.go.abclocal.wtvd.weather","WTVD 3.0.2 (iPhone OS 8.1.2 - iPad, com.go.abclocal.wtvd.weather)"
"com.go.abclocal.wtvd.weather","WTVD/273 CFNetwork/711.1.16 Darwin/14.0.0"
"com.go.abclocal.wtvd.weather","None"
"com.go.abclocal.wtvd.weather","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.go.abclocal.wtvd.weather","Mozilla/5.0 (iPad4,4; iOS 8.1.2) FreeWheelAdManager/5.15.0-r10563-201406220253;com.go.abclocal.wtvd.weather WTVD/273"
"com.go.abclocal.wtvd.weather","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.go.abclocal.wtvd.weather","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.go.abclocal.wtvd.weather","WTVD 3.0.2 (iPhone OS 8.1.2 - iPad, com.go.abclocal.wtvd.weather, WDTMapKit 3.0.2)"
"com.go.abclocal.wtvd.weather","EWU3Q535J9.com.go.abclocal.wtvd.weather"
"com.go.abclocal.wtvd.weather","MobileAsset/1.1"
"com.go.abclocal.wtvd.weather","server-bag [iPhone OS,8.1.2,12B440,iPad4,4]"
"com.go.abclocal.wtvd.weather","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.coursesmart.etextbooks","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.coursesmart.etextbooks","None"
"com.coursesmart.etextbooks","IOSCSNAPP"
"com.seatgeek.seatgeek","None"
"com.seatgeek.seatgeek","SeatGeek/25801 CFNetwork/711.1.16 Darwin/14.0.0"
"com.seatgeek.seatgeek","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.seatgeek.seatgeek","MobileAsset/1.1"
"com.madcalfapps.tuner2","Tuner2/2.5 CFNetwork/711.1.16 Darwin/14.0.0"
"com.madcalfapps.tuner2","None"
"com.madcalfapps.tuner2","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.madcalfapps.tuner2","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.bonniercorp.islands.mag","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) Islands/32.4.300.10.100878"
"com.bonniercorp.islands.mag","None"
"com.bonniercorp.islands.mag","Islands/32.4.300.10.100878 CFNetwork/711.1.16 Darwin/14.0.0"
"com.bonniercorp.islands.mag","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.bonniercorp.islands.mag","MobileAsset/1.1"
"com.localtvllc.livealert19","Live%20Alert%2019/3.7.501 CFNetwork/711.1.16 Darwin/14.0.0"
"com.localtvllc.livealert19","None"
"com.localtvllc.livealert19","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.localtvllc.livealert19","MobileAsset/1.1"
"com.localtvllc.livealert19","XUF7DZVCS8.com.localtvllc.livealert19"
"com.carrentals.carrentals","CarRentals/3.4.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.carrentals.carrentals","None"
"com.carrentals.carrentals","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"flashlight4","Flashlight%20App/3.1.1 CFNetwork/711.1.16 Darwin/14.0.0"
"flashlight4","None"
"flashlight4","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"flashlight4","MobileAsset/1.1"
"flashlight4","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"flashlight4","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.silverchalice.accsports","c_ACC/431 (iPad; iOS 8.1.2; Scale/2.00)"
"com.silverchalice.accsports","None"
"com.silverchalice.accsports","c_ACC/431 CFNetwork/711.1.16 Darwin/14.0.0"
"com.silverchalice.accsports","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.silverchalice.accsports","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.silverchalice.accsports","Ooyala iOS SDK v3.4.0_RC6 [Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440]"
"com.yinzcam.patriotsmobile","Patriots/11 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yinzcam.patriotsmobile","None"
"com.yinzcam.patriotsmobile","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.yinzcam.patriotsmobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yinzcam.patriotsmobile","MobileAsset/1.1"
"com.hearst.ver.replica","VerandaReplica/201505.12.133913 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hearst.ver.replica","None"
"com.hearst.ver.replica","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.hearst.ver.replica","Veranda 5040 rv:201505.12.133913 (iPad; iPhone OS 8.1.2; en_CA)"
"com.hearst.ver.replica","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 Version/6.0 Safari/8536.25"
"com.hearst.ver.replica","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hearst.ver.replica","MobileAsset/1.1"
"com.necn.necn-wx","NECN%20WX/2.7.16 CFNetwork/711.1.16 Darwin/14.0.0"
"com.necn.necn-wx","None"
"com.necn.necn-wx","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.necn.necn-wx","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.necn.necn-wx","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.necn.necn-wx","VFBSD3EVJ3.com.necn.NECN-WX"
"com.necn.necn-wx","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.necn.necn-wx","MobileAsset/1.1"
"com.cloudienetwork.gadgetflow","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.cloudienetwork.gadgetflow","None"
"com.cloudienetwork.gadgetflow","TheGadgetFlow/4.1 CFNetwork/711.1.16 Darwin/14.0.0"
"br.com.brainweb.ifood","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"br.com.brainweb.ifood","None"
"br.com.brainweb.ifood","iFood/105 CFNetwork/711.1.16 Darwin/14.0.0"
"br.com.brainweb.ifood","MobileAsset/1.1"
"com.pixelmags.reader.managed.lowes-creative-idea","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) Lowe's Creative Ideas Magazine/32.0.3.38.99524"
"com.pixelmags.reader.managed.lowes-creative-idea","None"
"com.pixelmags.reader.managed.lowes-creative-idea","Lowe's%20Creative%20Ideas%20Magazine/32.0.3.38.99524 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pixelmags.reader.managed.lowes-creative-idea","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.pixelmags.reader.managed.lowes-creative-idea","MobileAsset/1.1"
"net.sizzleentertainment.megasoundbox","MegaSFX/5 CFNetwork/711.1.16 Darwin/14.0.0"
"net.sizzleentertainment.megasoundbox","None"
"net.sizzleentertainment.megasoundbox","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"net.sizzleentertainment.megasoundbox","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"net.sizzleentertainment.megasoundbox","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"net.sizzleentertainment.megasoundbox","MobileAsset/1.1"
"com.mshift.alaskausafcu","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mshift.alaskausafcu","None"
"com.mshift.alaskausafcu","MobileAsset/1.1"
"com.comcastsports.csnchicago","csnchicago/3.0.20140627.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.comcastsports.csnchicago","None"
"com.comcastsports.csnchicago","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.comcastsports.csnchicago","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.comcastsports.csnchicago","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) csnchicago/3.0.20140627.1"
"com.comcastsports.csnchicago","MobileAsset/1.1"
"com.glic.guardiananytimemobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.glic.guardiananytimemobile","None"
"com.glic.guardiananytimemobile","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"net.multieducator.constitution","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"net.multieducator.constitution","None"
"net.multieducator.constitution","MobileAsset/1.1"
"com.stuckpixelinc.funnypictures","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.stuckpixelinc.funnypictures","FunnyPics/3.3.2 (iPad; iOS 8.1.2; Scale/2.00)"
"com.stuckpixelinc.funnypictures","None"
"com.stuckpixelinc.funnypictures","Funny%20Pics/3.3.2.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.stuckpixelinc.funnypictures","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mytourmate","TourPal 2.0.15 rv:3.0.8 (iPad; iPhone OS 8.1.2; en_CA)"
"com.mytourmate","None"
"com.mytourmate","TourPal%20release/3.0.8 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mytourmate","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.mytourmate","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mytourmate","MobileAsset/1.1"
"com.virtualsheetmusic.vsmapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.virtualsheetmusic.vsmapp","None"
"com.virtualsheetmusic.vsmapp","VirtualSheetMusic/121 CFNetwork/711.1.16 Darwin/14.0.0"
"com.virtualsheetmusic.vsmapp","MobileAsset/1.1"
"com.leadersmerchantservices.leaders","LEADERS/4.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.leadersmerchantservices.leaders","None"
"com.leadersmerchantservices.leaders","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.leadersmerchantservices.leaders","MobileAsset/1.1"
"com.bagatrix.mathway","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.bagatrix.mathway","None"
"com.bagatrix.mathway","MobileAsset/1.1"
"com.pixelmags.reader.managed.hi-torque-mountain-bike-action","MountainBike/9.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pixelmags.reader.managed.hi-torque-mountain-bike-action","None"
"com.pixelmags.reader.managed.hi-torque-mountain-bike-action","WebtrendsClientLibrary/1.4.9+(App_iPhone)"
"com.pixelmags.reader.managed.hi-torque-mountain-bike-action","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.pixelmags.reader.managed.hi-torque-mountain-bike-action","MobileAsset/1.1"
"com.curtco.ultamotorhd","UltimateMotorCycleHD/8.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.curtco.ultamotorhd","None"
"com.curtco.ultamotorhd","WebtrendsClientLibrary/1.4.9+(App_iPhone)"
"com.curtco.ultamotorhd","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wanderful.iphonegeo","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) Find&Save/2.2.8"
"com.wanderful.iphonegeo","None"
"com.wanderful.iphonegeo","Find&Save/2.2.8 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wanderful.iphonegeo","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wanderful.iphonegeo","MobileAsset/1.1"
"com.wildec.meet24","meet24/1.7.21.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wildec.meet24","None"
"com.wildec.meet24","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wildec.meet24","MobileAsset/1.1"
"com.quickenloans.mortgagecalculator","MortgageCalc/2.3.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.quickenloans.mortgagecalculator","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.quickenloans.mortgagecalculator","None"
"com.quickenloans.mortgagecalculator","QL Calc/2.3.3"
"com.quickenloans.mortgagecalculator","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.quickenloans.mortgagecalculator","MobileAsset/1.1"
"com.quickenloans.mortgagecalculator","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.greatcall.livenurse","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.greatcall.livenurse","None"
"com.greatcall.livenurse","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"br.com.abril.revvejanoipad","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) VEJA/32.3.0.123.100260"
"br.com.abril.revvejanoipad","None"
"br.com.abril.revvejanoipad","VEJA/32.3.0.123.100260 CFNetwork/711.1.16 Darwin/14.0.0"
"br.com.abril.revvejanoipad","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"br.com.abril.revvejanoipad","MobileAsset/1.1"
"com.raycommedia.wsfa.wsi","WSFAweather/3.7.500 CFNetwork/711.1.16 Darwin/14.0.0"
"com.raycommedia.wsfa.wsi","None"
