"app","agent"
"com.thestreet.ioshd","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.thestreet.ioshd","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 (5491561728)"
"com.thestreet.ioshd","MobileAsset/1.1"
"com.checkpoints.v1","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.checkpoints.v1","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.checkpoints.v1","com.checkpoints.v1/3033 CFNetwork/711.1.16 Darwin/14.0.0"
"com.checkpoints.v1","TransperaSDK v3.9.1.76 : iPad4,4 : iPhone OS : 8.1.2"
"com.checkpoints.v1","scandk/4.0.1 (iphone)"
"com.checkpoints.v1","MobileAsset/1.1"
"com.braininstock.toprint","To%20Print/1.9.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.braininstock.toprint","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.braininstock.toprint","GoogleAnalytics/1.5.1 (iPad; U; CPU iPhone OS 8.1.2 like Mac OS X; en-ca)"
"com.braininstock.toprint","JL8B4QY55M.com.braininstock.toprint"
"com.codegent.learnfrench","None"
"com.codegent.learnfrench","French/3.8.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.codegent.learnfrench","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.codegent.learnfrench","MobileAsset/1.1"
"com.timoswald.bmicalculator","BMI%20Calc/1.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.timoswald.bmicalculator","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.adp.runmobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.adp.runmobile","MobileAsset/1.1"
"com.ikidsplace.kidscanspellanimals","None"
"com.ikidsplace.kidscanspellanimals","KidsSpell/2.5 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ikidsplace.kidscanspellanimals","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ikidsplace.kidscanspellanimals","MobileAsset/1.1"
"manofham.bigbuttonboxfree","iPad4,4/8.1.2 (12B440)"
"manofham.bigbuttonboxfree","CaptiveNetworkSupport-306.3.1 wispr"
"manofham.bigbuttonboxfree","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"manofham.bigbuttonboxfree","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"manofham.bigbuttonboxfree","BigButtonBox/3.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.retale.iphone","Retale/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.retale.iphone","iOS/8.1.2 Apptimize/2.8.1"
"com.retale.iphone","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pocketly","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pocketly","MobileAsset/1.1"
"com.pocketly","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.usablenet.walgreens","iPad4,4/8.1.2 (12B440)"
"com.usablenet.walgreens","Sparkle/5.2.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.usablenet.walgreens","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.usablenet.walgreens","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.usablenet.walgreens","None"
"com.usablenet.walgreens","MobileAsset/1.1"
"com.almahdi.mafateehaljinan","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tsutano.yutaka.eqraa","iPad4,4/8.1.2 (12B440)"
"com.tsutano.yutaka.eqraa","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tsutano.yutaka.eqraa","MobileAsset/1.1"
"com.americanexpress.amexservice","CaptiveNetworkSupport-306.3.1 wispr"
"com.americanexpress.amexservice","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"com.americanexpress.amexservice","iPad4,4/8.1.2 (12B440)"
"com.americanexpress.amexservice","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.americanexpress.amexservice","MobileAsset/1.1"
"se.appello.wisepilotmodular","Wisepilot/74509 CFNetwork/711.1.16 Darwin/14.0.0"
"se.appello.wisepilotmodular","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"se.appello.wisepilotmodular","MobileAsset/1.1"
"se.appello.wisepilotmodular","None"
"com.krati.showqiblaarabic","K%C4%B1ble'yi%20Bul/2.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.krati.showqiblaarabic","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.krati.showqiblaarabic","None"
"com.gotime.happyhours","iPad4,4/8.1.2 (12B440)"
"com.gotime.happyhours","HappyHours/236 CFNetwork/711.1.16 Darwin/14.0.0"
"com.gotime.happyhours","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.adobe.dps.harrispublications.xxlmag","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) XXL Magazine/32.1.0.22.99714"
"com.adobe.dps.harrispublications.xxlmag","XXL%20Magazine/32.1.0.22.99714 CFNetwork/711.1.16 Darwin/14.0.0"
"com.adobe.dps.harrispublications.xxlmag","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.adobe.dps.harrispublications.xxlmag","None"
"com.raycommedia.wbrc.wsi","WBRC%20Wx/3.7.501 CFNetwork/711.1.16 Darwin/14.0.0"
"com.raycommedia.wbrc.wsi","7Z8BVH695Q.com.raycommedia.wbrc.wsi"
"com.raycommedia.wbrc.wsi","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.raycommedia.wbrc.wsi","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yinzcam.nfl.chi","iPad4,4/8.1.2 (12B440)"
"com.yinzcam.nfl.chi","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yinzcam.nfl.chi","CaptiveNetworkSupport-306.3.1 wispr"
"com.yinzcam.nfl.chi","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yinzcam.nfl.chi","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.yinzcam.nfl.chi","Bears/28 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yinzcam.nfl.chi","None"
"com.edenpod.tradehero","TradeHero/7236 CFNetwork/711.1.16 Darwin/14.0.0"
"com.edenpod.tradehero","557365722d4167656e743a200d0a"
"com.edenpod.tradehero","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.edenpod.tradehero","MobileAsset/1.1"
"com.edenpod.tradehero","com.apple.siri.analyzer/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pagesuite.ultimatemotorcycle","Ultimate Motor 2.9.5.561 (iPad; iPhone OS 8.1.2; en_CA)"
"com.pagesuite.ultimatemotorcycle","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pagesuite.ultimatemotorcycle","Replicapp/2.9.5.561 CFNetwork/711.1.16 Darwin/14.0.0"
"com.riteaid.mobile","iPad4,4/8.1.2 (12B440)"
"com.riteaid.mobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.riteaid.mobile","RiteAid/3.4.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.riteaid.mobile","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.riteaid.mobile","4ZRXV2AH99.com.riteaid.mobile"
"us.sanofi-aventis.gomeals","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) GoMeals/2.2.1"
"us.sanofi-aventis.gomeals","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"us.sanofi-aventis.gomeals","MobileAsset/1.1"
"com.betzel.rosary-guide","None"
"com.betzel.rosary-guide","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.inrix.ford.syncdestinations","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.inrix.ford.syncdestinations","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 (376030320)"
"com.inrix.ford.syncdestinations","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"org.lds.bookofmormon","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"org.lds.bookofmormon","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.rightbuy.app","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.rightbuy.app","Appcelerator Titanium/3.5.0 (iPad/8.1.2; iPhone OS; en_CA;)"
"com.att.attscanner","ATTScanner/5.0.1.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.att.attscanner","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.att.attscanner","None"
"com.att.attscanner","MobileAsset/1.1"
"com.everydayhealth.baseapp.wteft","iPad4,4/8.1.2 (12B440)"
"com.everydayhealth.baseapp.wteft","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"com.everydayhealth.baseapp.wteft","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.everydayhealth.baseapp.wteft","EveryDayHealth/1.1.5 CFNetwork/711.1.16 Darwin/14.0.0"
"com.everydayhealth.baseapp.wteft","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) EveryDayHealth/1.1.5"
"com.papajohns.ios","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.papajohns.ios","MobileAsset/1.1"
"com.sincerely.sesame","Sesame/1069 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sincerely.sesame","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sincerely.sesame","Sesame/6.2 (iPad; iOS 8.1.2; Scale/2.00)"
"com.kicksonfire.kicksonfire","KicksOnFire 1.4 (iPad; iPhone OS 8.1.2; en_CA)"
"com.kicksonfire.kicksonfire","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.kicksonfire.kicksonfire","KicksOnFire/1.4 CFNetwork/711.1.16 Darwin/14.0.0"
"com.kicksonfire.kicksonfire","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.kicksonfire.kicksonfire","MobileAsset/1.1"
"com.creditsesame.mobile.ios.finance","None"
"com.creditsesame.mobile.ios.finance","credit%20score/2.7.5.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.creditsesame.mobile.ios.finance","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.creditsesame.mobile.ios.finance","MobileAsset/1.1"
"com.timewarnercable.wifi-finder","None"
"com.timewarnercable.wifi-finder","WifiFinder/650 CFNetwork/711.1.16 Darwin/14.0.0"
"com.timewarnercable.wifi-finder","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.timewarnercable.wifi-finder","Mozilla/5.0 (Linux; U; Android 4.0.3; en-us; GT-I9100 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"com.timewarnercable.wifi-finder","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.timewarnercable.wifi-finder","TWCWiFi_client;Apple iPad iPhone OS 8.1.2 WFF_4.4.25"
"com.timewarnercable.wifi-finder","MobileAsset/1.1"
"com.jpay.jpayactivity","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.jpay.jpayactivity","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.jpay.jpayactivity","MobileAsset/1.1"
"com.jpay.jpayactivity","None"
"com.ondemandworld.compass","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ondemandworld.compass","MobileAsset/1.1"
"com.ondemandworld.compass","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.scholastic.bookfairs","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.scholastic.bookfairs","MobileAsset/1.1"
"com.raycommedia.kfvs.kfvsweather","iPad4,4/8.1.2 (12B440)"
"com.raycommedia.kfvs.kfvsweather","KFVSweather/3.7.501 CFNetwork/711.1.16 Darwin/14.0.0"
"com.raycommedia.kfvs.kfvsweather","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.raycommedia.kfvs.kfvsweather","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.distinctdev.tmtsection2","CaptiveNetworkSupport-306.3.1 wispr"
"com.distinctdev.tmtsection2","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"com.distinctdev.tmtsection2","iPad4,4/8.1.2 (12B440)"
"com.distinctdev.tmtsection2","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.distinctdev.tmtsection2","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.distinctdev.tmtsection2","TheMoronTestSection2/1.2.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.distinctdev.tmtsection2","MobileAsset/1.1"
"com.distinctdev.tmtsection2","Vungle/3.0.10;native"
"com.distinctdev.tmtsection2","None"
"com.edupoint.studentvue","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.cbdreader","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.alicehe.stickerlite","StickerLite/2.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.alicehe.stickerlite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.alicehe.stickerlite","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.chegg.mobile.consumer","None"
"com.chegg.mobile.consumer","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.chegg.mobile.consumer","CheggApp/2.15.0.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.chegg.mobile.consumer","iPad4,4/8.1.2 (12B440)"
"com.chegg.mobile.consumer","MobileAsset/1.1"
"com.chegg.mobile.consumer","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 (5368725488)"
"com.cervomedia.slots.freeslot1","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.cervomedia.slots.freeslot1","SlotsPharaohsWay/5.8.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.cervomedia.slots.freeslot1","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.cervomedia.slots.freeslot1","MobileAsset/1.1"
"com.cervomedia.slots.freeslot1","gamed/4.10.18.4.6.15.5.3.2 (iPad4,4; 8.1.2; 12B440; GameKit-194.15)"
"com.splickit.jerseymikes","iPad4,4/8.1.2 (12B440)"
"com.splickit.jerseymikes","JerseyMikes/3.5.4 CFNetwork/711.1.16 Darwin/14.0.0"
"com.splickit.jerseymikes","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.splickit.jerseymikes","BC69FT6NX7.com.splickit.jerseymikes"
"com.citizensbank.mobilebankingapp","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"com.citizensbank.mobilebankingapp","iPad4,4/8.1.2 (12B440)"
"com.citizensbank.mobilebankingapp","CaptiveNetworkSupport-306.3.1 wispr"
"com.citizensbank.mobilebankingapp","Citizens%20Bank/3.7.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.citizensbank.mobilebankingapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.turner.asvideo","CaptiveNetworkSupport-306.3.1 wispr"
"com.turner.asvideo","iPad4,4/8.1.2 (12B440)"
"com.turner.asvideo","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"com.turner.asvideo","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.turner.asvideo","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) AdultSwim2/351"
"com.turner.asvideo","AdultSwim2/351 CFNetwork/711.1.16 Darwin/14.0.0"
"com.turner.asvideo","AdultSwim2/2.0.2 (iPad; iOS 8.1.2; Scale/2.00)"
"com.turner.asvideo","None"
"com.turner.asvideo","MobileAsset/1.1"
"muniwatch","MuniWatch/9 (iPad; iOS 8.1.2; Scale/2.00)"
"muniwatch","BB3DA994MM.MuniWatch"
"muniwatch","MuniWatch/9 CFNetwork/711.1.16 Darwin/14.0.0"
"muniwatch","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.gaaf.app","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.iconology.diaryofawimpykid","Diary_Of_A_Wimpy_Kid/3.2.0.22273 CFNetwork/711.1.16 Darwin/14.0.0"
"com.iconology.diaryofawimpykid","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.disney.watchdisneyxd","ABCDisneyXD/4.4.1 (iPad; iOS 8.1.2; Scale/2.00)"
"com.disney.watchdisneyxd","ABCDisneyXD/4.4.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.disney.watchdisneyxd","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) ABCDisneyXD/4.4.1"
"com.disney.watchdisneyxd","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.disney.watchdisneyxd","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.disney.watchdisneyxd","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"cota.iphone.drawcastlite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"cota.iphone.drawcastlite","DrawCast/719 CFNetwork/711.1.16 Darwin/14.0.0"
"cota.iphone.drawcastlite","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"cota.iphone.drawcastlite","MobileAsset/1.1"
"com.appicdesign.gpstour","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.appicdesign.gpstour","GPSTour/1.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.appicdesign.gpstour","MobileAsset/1.1"
"com.appicdesign.gpstour","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"co.iinvent.myfollowersinstagram","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.inkstonesoftware.audiobooksfree","CaptiveNetworkSupport-306.3.1 wispr"
"com.inkstonesoftware.audiobooksfree","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"com.inkstonesoftware.audiobooksfree","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.inkstonesoftware.audiobooksfree","InkstoneAudiobooksFree/3.4 (iPad; iOS 8.1.2; Scale/2.00)"
"com.inkstonesoftware.audiobooksfree","InkstoneAudiobooksFree/3.4 CFNetwork/711.1.16 Darwin/14.0.0"
"com.inkstonesoftware.audiobooksfree","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.inkstonesoftware.audiobooksfree","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.inkstonesoftware.audiobooksfree","MobileAsset/1.1"
"com.inkstonesoftware.audiobooksfree","None"
"com.txuenergy.txuapplication","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"com.txuenergy.txuapplication","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.txuenergy.txuapplication","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.txuenergy.txuapplication","CaptiveNetworkSupport-306.3.1 wispr"
"com.txuenergy.txuapplication","MobileAsset/1.1"
"com.everalbum.everalbumapp","Everalbum/1502 CFNetwork/711.1.16 Darwin/14.0.0"
"com.everalbum.everalbumapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.everalbum.everalbumapp","MobileAsset/1.1"
"com.mercedesbenzfinancial.mbfaccountapp","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.mercedesbenzfinancial.mbfaccountapp","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.mercedesbenzfinancial.mbfaccountapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.freetheapps.sexoffendersfree","sexoffenderlocator/1.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.freetheapps.sexoffendersfree","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.freetheapps.sexoffendersfree","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.footballaddicts.livescoreaddicts","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"com.footballaddicts.livescoreaddicts","iPad4,4/8.1.2 (12B440)"
"com.footballaddicts.livescoreaddicts","CaptiveNetworkSupport-306.3.1 wispr"
"com.footballaddicts.livescoreaddicts","ScoreAddicts/3.4.1 (iPad; iOS 8.1.2; Scale/2.00)"
"com.footballaddicts.livescoreaddicts","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.footballaddicts.livescoreaddicts","None"
"com.footballaddicts.livescoreaddicts","MobileAsset/1.1"
"com.mcpeekracing.horseracesnow","Horse%20Races%20Now/95 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mcpeekracing.horseracesnow","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.mcpeekracing.horseracesnow","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"mobi.abcmouse.academy","EarlyLearningAcademy/1.9.93.07 CFNetwork/711.1.16 Darwin/14.0.0"
"mobi.abcmouse.academy","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"mobi.abcmouse.academy","None"
"mobi.abcmouse.academy","MobileAsset/1.1"
"com.merrickbank.smartclient.prod","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.merrickbank.smartclient.prod","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sunpass.mobile.ios.sunpassmobile","iPad4,4/8.1.2 (12B440)"
"com.sunpass.mobile.ios.sunpassmobile","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sunpass.mobile.ios.sunpassmobile","CaptiveNetworkSupport-306.3.1 wispr"
"com.sunpass.mobile.ios.sunpassmobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sunpass.mobile.ios.sunpassmobile","MobileAsset/1.1"
"com.unionbank.m","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.unionbank.m","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.unionbank.m","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.go.abclocal.wtvd.weather","WTVD 3.0.2 (iPhone OS 8.1.2 - iPad, com.go.abclocal.wtvd.weather)"
"com.go.abclocal.wtvd.weather","Mozilla/5.0 (iPad4,4; iOS 8.1.2) FreeWheelAdManager/5.15.0-r10563-201406220253;com.go.abclocal.wtvd.weather WTVD/273"
"com.go.abclocal.wtvd.weather","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.go.abclocal.wtvd.weather","WTVD/273 CFNetwork/711.1.16 Darwin/14.0.0"
"com.go.abclocal.wtvd.weather","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.go.abclocal.wtvd.weather","MobileAsset/1.1"
"com.coursesmart.etextbooks","None"
"com.coursesmart.etextbooks","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.seatgeek.seatgeek","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.seatgeek.seatgeek","SeatGeek/25801 CFNetwork/711.1.16 Darwin/14.0.0"
"com.seatgeek.seatgeek","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.seatgeek.seatgeek","MobileAsset/1.1"
"com.madcalfapps.tuner2","None"
"com.madcalfapps.tuner2","Tuner2/2.5 CFNetwork/711.1.16 Darwin/14.0.0"
"com.madcalfapps.tuner2","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.madcalfapps.tuner2","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"com.bonniercorp.islands.mag","Islands/32.4.300.10.100878 CFNetwork/711.1.16 Darwin/14.0.0"
"com.bonniercorp.islands.mag","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) Islands/32.4.300.10.100878"
"com.bonniercorp.islands.mag","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.bonniercorp.islands.mag","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.bonniercorp.islands.mag","MobileAsset/1.1"
"com.localtvllc.livealert19","Live%20Alert%2019/3.7.501 CFNetwork/711.1.16 Darwin/14.0.0"
"com.localtvllc.livealert19","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.carrentals.carrentals","iPad4,4/8.1.2 (12B440)"
"com.carrentals.carrentals","CarRentals/3.4.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.carrentals.carrentals","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.carrentals.carrentals","None"
"flashlight4","SpringBoard/50 CFNetwork/711.1.16 Darwin/14.0.0"
"flashlight4","Flashlight%20App/3.1.1 CFNetwork/711.1.16 Darwin/14.0.0"
"flashlight4","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"flashlight4","CaptiveNetworkSupport-306.3.1 wispr"
"flashlight4","iPad4,4/8.1.2 (12B440)"
"com.silverchalice.accsports","c_ACC/431 (iPad; iOS 8.1.2; Scale/2.00)"
