"app","agent"
"com.fluidesign.mobileroadie.1005","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.fluidesign.mobileroadie.1005","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.trulia.iosrental","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.freshandeasy.friends","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.freshandeasy.friends","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.freshandeasy.friends","friends/1.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.freshandeasy.friends","P8SX8L5RDD.com.freshandeasy.friends"
"com.att.markthespot","MarkTheSpot/6.0.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.att.markthespot","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.abcnews.abcnews","ABC%20News/4.23.9 CFNetwork/711.1.16 Darwin/14.0.0"
"com.abcnews.abcnews","BRNetworking/4.23.9 (iPad;iPhone OS-8.1.2)"
"com.abcnews.abcnews","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.abcnews.abcnews","##_iPad4,4_unknown_8.1.2_iplug_en_3.0.35_APL000_llpz"
"com.abcnews.abcnews","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.abcnews.abcnews","iPad; OS like Mac OS X; iOS 8.1.2; ABC News; STR 2.2.4"
"com.nbcuni.telemundo.deportes","Deportes/3.1.4.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.telemundo.deportes","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.nbcuni.telemundo.deportes","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.fishbrain.app","FishBrain/11 CFNetwork/711.1.16 Darwin/14.0.0"
"com.fishbrain.app","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.fishbrain.app","MobileAsset/1.1"
"org.nypl.bibiocommons","BiblioCommonsNYPL/310 CFNetwork/711.1.16 Darwin/14.0.0"
"org.nypl.bibiocommons","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ford.mftguide","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tvrsoft.holybiblefree","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.bankrate","Mortgage/4.1.6 (iPad; iOS 8.1.2; Scale/2.00)"
"com.bankrate","Mortgage/4.1.6 CFNetwork/711.1.16 Darwin/14.0.0"
"com.bankrate","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.bankrate","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.bankrate","Mortgage 4.1.6 (iPad; iPhone OS 8.1.2; en_CA)"
"com.bankrate","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.qslack.faketextfree","Mozilla/5.0 (iPhone; U; CPU iPhone OS 2_2_1 like Mac OS X; en-us) AppleWebKit/525.18.1 (KHTML, like Gecko) Version/3.1.1 Mobile/5H11 Safari/525.20"
"com.qslack.faketextfree","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.zubadoo.zubook6","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.iphonehyatt.prod","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.iphonehyatt.prod","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.iphonehyatt.prod","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.iphonehyatt.prod","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.thegrizzlylabs.geniusfax","geniusfax/297 CFNetwork/711.1.16 Darwin/14.0.0"
"com.thegrizzlylabs.geniusfax","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.woodyhays.verses","verses1/2013.04.10.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.woodyhays.verses","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ppking.tubemusic","TubeMusic/2.4 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ppking.tubemusic","557365722d4167656e743a200d0a"
"com.ppking.tubemusic","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ppking.tubemusic","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.ppking.tubemusic","MobileAsset/1.1"
"com.ppking.tubemusic","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.lcrnd.mortgagecalculatorfree","mortgagecalculatorfree/43214 CFNetwork/711.1.16 Darwin/14.0.0"
"com.lcrnd.mortgagecalculatorfree","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"objectsdynamics.app1","SportsBetting/2.2.3 CFNetwork/711.1.16 Darwin/14.0.0"
"objectsdynamics.app1","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"vn.gamefam.text2pic","AdSheet/1.0 CFNetwork/711.1.16 Darwin/14.0.0"
"vn.gamefam.text2pic","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"vn.gamefam.text2pic","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.keloland.stormtrack","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.keloland.stormtrack","Kelo%20StormTracker/3.4.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.keloland.stormtrack","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.troweprice.individualinvestor","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.troweprice.individualinvestor","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.boironusa.medfinder","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.boironusa.medfinder","MedicineFinder/2.1.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wsi.wsiweatherthv-weather","THV%20Weather/2.7.16 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wsi.wsiweatherthv-weather","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) THV Weather/2.7.16"
"com.wsi.wsiweatherthv-weather","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wsi.wsiweatherthv-weather","73CP3TPHE9.com.wsi.WSIWeatherTHV-Weather"
"ru.doublegis.grymmobile","grymmobile/4.0.2 CFNetwork/711.1.16 Darwin/14.0.0"
"ru.doublegis.grymmobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.splickit.moes","Moes/5.0.6 CFNetwork/711.1.16 Darwin/14.0.0"
"com.splickit.moes","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sherpa.couponsherpa","couponsherpa/109 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sherpa.couponsherpa","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.neulion.lsusports2011","NeulionCollege 2012 (LSUsports; 5200; v.5.1.1)"
"com.neulion.lsusports2011","5200%20-%20LSU%20Sports/122 CFNetwork/711.1.16 Darwin/14.0.0"
"com.neulion.lsusports2011","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.neulion.lsusports2011","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.truxmap.truxmaplite","TruxMapFree/4.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.truxmap.truxmaplite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.truxmap.truxmaplite","RYAM484GR5.com.truxmap.TruxMapLite"
"com.tabtale.moses","com.tabtale.moses/2.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tabtale.moses","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.tabtale.moses","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tabtale.moses","MobileAsset/1.1"
"com.tabtale.moses","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.mqdp.location.americanslang","americanslang/2.2.5 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mqdp.location.americanslang","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mqdp.location.americanslang","MobileAsset/1.1"
"com.mqdp.location.americanslang","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.xemacobra.ozkorallah","ZakernyBellah/2.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.xemacobra.ozkorallah","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.xemacobra.ozkorallah","MobileAsset/1.1"
"com.iappcreation.folderlockfree","Secret%20Folder%20Icon/1.0.1.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.iappcreation.folderlockfree","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.iappcreation.piclock","Pic%20Lock%203%20Ultimate/3.2.1.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.iappcreation.piclock","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.zoomingo.zoomingoapp","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.zoomingo.zoomingoapp","Zoomingo/2.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.zoomingo.zoomingoapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.innerapptive.predatorcallspro","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.innerapptive.predatorcallspro","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.innerapptive.predatorcallspro","PredatorCalls/1.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.joby.gorillacam","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.go.abclocal.wabc.weather","WABC 3.0.2 (iPhone OS 8.1.2 - iPad, com.go.abclocal.wabc.weather)"
"com.go.abclocal.wabc.weather","WABC/122 CFNetwork/711.1.16 Darwin/14.0.0"
"com.go.abclocal.wabc.weather","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.go.abclocal.wabc.weather","Mozilla/5.0 (iPad4,4; iOS 8.1.2) FreeWheelAdManager/5.15.0-r10563-201406220253;com.go.abclocal.wabc.weather WABC/122"
"com.go.abclocal.wabc.weather","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.kronos.workforcemobileapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.1372912847.5521372912847","App%20Gamer%20Magazine/6.0.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.1372912847.5521372912847","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nextbus.nextbusdclite","NextBusDCLite/3.014 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nextbus.nextbusdclite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.uie.foxsports.foxsportsgo","VideoGoRelease/8 CFNetwork/711.1.16 Darwin/14.0.0"
"com.uie.foxsports.foxsportsgo","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.uie.foxsports.foxsportsgo","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.thestreet.ioshd","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 (5475810720)"
"com.thestreet.ioshd","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.checkpoints.v1","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.checkpoints.v1","com.checkpoints.v1/3033 CFNetwork/711.1.16 Darwin/14.0.0"
"com.checkpoints.v1","TransperaSDK v3.9.1.76 : iPad4,4 : iPhone OS : 8.1.2"
"com.checkpoints.v1","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.checkpoints.v1","scandk/4.0.1 (iphone)"
"com.braininstock.toprint","To%20Print/1.9.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.braininstock.toprint","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.braininstock.toprint","GoogleAnalytics/1.5.1 (iPad; U; CPU iPhone OS 8.1.2 like Mac OS X; en-ca)"
"com.codegent.learnfrench","French/3.8.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.codegent.learnfrench","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.timoswald.bmicalculator","BMI%20Calc/1.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.timoswald.bmicalculator","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.timoswald.bmicalculator","AdSheet/1.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.timoswald.bmicalculator","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.adp.runmobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ikidsplace.kidscanspellanimals","KidsSpell/2.5 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ikidsplace.kidscanspellanimals","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"manofham.bigbuttonboxfree","BigButtonBox/3.1 CFNetwork/711.1.16 Darwin/14.0.0"
"manofham.bigbuttonboxfree","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"manofham.bigbuttonboxfree","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"manofham.bigbuttonboxfree","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.retale.iphone","Retale/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.retale.iphone","iOS/8.1.2 Apptimize/2.8.1"
"com.retale.iphone","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.retale.iphone","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pocketly","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.usablenet.walgreens","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.usablenet.walgreens","Sparkle/5.2.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.usablenet.walgreens","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.almahdi.mafateehaljinan","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tsutano.yutaka.eqraa","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.americanexpress.amexservice","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"se.appello.wisepilotmodular","Wisepilot/74509 CFNetwork/711.1.16 Darwin/14.0.0"
"se.appello.wisepilotmodular","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.krati.showqiblaarabic","K%C4%B1ble'yi%20Bul/2.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.krati.showqiblaarabic","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.gotime.happyhours","HappyHours/236 CFNetwork/711.1.16 Darwin/14.0.0"
"com.gotime.happyhours","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.adobe.dps.harrispublications.xxlmag","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) XXL Magazine/32.1.0.22.99714"
"com.adobe.dps.harrispublications.xxlmag","XXL%20Magazine/32.1.0.22.99714 CFNetwork/711.1.16 Darwin/14.0.0"
"com.adobe.dps.harrispublications.xxlmag","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.raycommedia.wbrc.wsi","WBRC%20Wx/3.7.501 CFNetwork/711.1.16 Darwin/14.0.0"
"com.raycommedia.wbrc.wsi","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.raycommedia.wbrc.wsi","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.raycommedia.wbrc.wsi","7Z8BVH695Q.com.raycommedia.wbrc.wsi"
"com.yinzcam.nfl.chi","Bears/28 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yinzcam.nfl.chi","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.yinzcam.nfl.chi","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yinzcam.nfl.chi","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.edenpod.tradehero","TradeHero/7236 CFNetwork/711.1.16 Darwin/14.0.0"
"com.edenpod.tradehero","557365722d4167656e743a200d0a"
"com.edenpod.tradehero","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pagesuite.ultimatemotorcycle","Ultimate Motor 2.9.5.561 (iPad; iPhone OS 8.1.2; en_CA)"
"com.pagesuite.ultimatemotorcycle","Replicapp/2.9.5.561 CFNetwork/711.1.16 Darwin/14.0.0"
"com.riteaid.mobile","RiteAid/3.4.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.riteaid.mobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"us.sanofi-aventis.gomeals","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) GoMeals/2.2.1"
"us.sanofi-aventis.gomeals","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.betzel.rosary-guide","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.inrix.ford.syncdestinations","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 (383261504)"
"com.inrix.ford.syncdestinations","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"org.lds.bookofmormon","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.rightbuy.app","Appcelerator Titanium/3.5.0 (iPad/8.1.2; iPhone OS; en_CA;)"
"com.rightbuy.app","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.att.attscanner","ATTScanner/5.0.1.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.att.attscanner","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.everydayhealth.baseapp.wteft","EveryDayHealth/1.1.5 CFNetwork/711.1.16 Darwin/14.0.0"
"com.everydayhealth.baseapp.wteft","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) EveryDayHealth/1.1.5"
"com.everydayhealth.baseapp.wteft","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.papajohns.ios","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sincerely.sesame","Sesame/1069 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sincerely.sesame","Sesame/6.2 (iPad; iOS 8.1.2; Scale/2.00)"
"com.sincerely.sesame","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.kicksonfire.kicksonfire","KicksOnFire 1.4 (iPad; iPhone OS 8.1.2; en_CA)"
"com.kicksonfire.kicksonfire","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.kicksonfire.kicksonfire","KicksOnFire/1.4 CFNetwork/711.1.16 Darwin/14.0.0"
"com.creditsesame.mobile.ios.finance","credit%20score/2.7.5.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.creditsesame.mobile.ios.finance","credit sesame/2.7.5 (iPad; iOS 8.1.2; Scale/2.00)"
"com.creditsesame.mobile.ios.finance","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.timewarnercable.wifi-finder","WifiFinder/650 CFNetwork/711.1.16 Darwin/14.0.0"
"com.timewarnercable.wifi-finder","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.timewarnercable.wifi-finder","TWCWiFi_client;Apple iPad iPhone OS 8.1.2 WFF_4.4.25"
"com.timewarnercable.wifi-finder","Mozilla/5.0 (Linux; U; Android 4.0.3; en-us; GT-I9100 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
"com.jpay.jpayactivity","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.jpay.jpayactivity","MobileAsset/1.1"
"com.jpay.jpayactivity","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.ondemandworld.compass","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ondemandworld.compass","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.ondemandworld.compass","gamed/4.10.18.4.6.15.5.3.2 (iPad4,4; 8.1.2; 12B440; GameKit-194.15)"
"com.scholastic.bookfairs","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.raycommedia.kfvs.kfvsweather","KFVSweather/3.7.501 CFNetwork/711.1.16 Darwin/14.0.0"
"com.raycommedia.kfvs.kfvsweather","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.raycommedia.kfvs.kfvsweather","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.raycommedia.kfvs.kfvsweather","ZJNW3DP2JP.com.raycommedia.kfvs.KFVSweather"
"com.distinctdev.tmtsection2","TheMoronTestSection2/1.2.3 CFNetwork/711.1.16 Darwin/14.0.0"
"com.distinctdev.tmtsection2","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.distinctdev.tmtsection2","Vungle/3.0.10;native"
"com.distinctdev.tmtsection2","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.distinctdev.tmtsection2","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.distinctdev.tmtsection2","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.distinctdev.tmtsection2","StoreKitUIService/1.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.distinctdev.tmtsection2","MobileAsset/1.1"
"com.edupoint.studentvue","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.cbdreader","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.alicehe.stickerlite","StickerLite/2.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.alicehe.stickerlite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.chegg.mobile.consumer","CheggApp/2.15.0.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.chegg.mobile.consumer","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 (4938946176)"
"com.chegg.mobile.consumer","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.chegg.mobile.consumer","MobileAsset/1.1"
"com.cervomedia.slots.freeslot1","SlotsPharaohsWay/5.8.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.cervomedia.slots.freeslot1","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.splickit.jerseymikes","JerseyMikes/3.5.4 CFNetwork/711.1.16 Darwin/14.0.0"
"com.splickit.jerseymikes","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.citizensbank.mobilebankingapp","Citizens%20Bank/3.7.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.citizensbank.mobilebankingapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.turner.asvideo","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) AdultSwim2/351"
"com.turner.asvideo","AdultSwim2/2.0.2 (iPad; iOS 8.1.2; Scale/2.00)"
"com.turner.asvideo","AdultSwim2/351 CFNetwork/711.1.16 Darwin/14.0.0"
"com.turner.asvideo","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.turner.asvideo","Mozilla/5.0 (iPad4,4; iOS 8.1.2) FreeWheelAdManager/5.18.2-r10681-201412020307;com.turner.asvideo AdultSwim2/351"
"com.turner.asvideo","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"muniwatch","MuniWatch/9 (iPad; iOS 8.1.2; Scale/2.00)"
"muniwatch","MuniWatch/9 CFNetwork/711.1.16 Darwin/14.0.0"
"muniwatch","BB3DA994MM.MuniWatch"
"muniwatch","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"muniwatch","AdSheet/1.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.gaaf.app","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.iconology.diaryofawimpykid","Diary_Of_A_Wimpy_Kid/3.2.0.22273 CFNetwork/711.1.16 Darwin/14.0.0"
"com.iconology.diaryofawimpykid","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.disney.watchdisneyxd","ABCDisneyXD/4.4.1 (iPad; iOS 8.1.2; Scale/2.00)"
"com.disney.watchdisneyxd","ABCDisneyXD/4.4.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.disney.watchdisneyxd","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) ABCDisneyXD/4.4.1"
"com.disney.watchdisneyxd","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.disney.watchdisneyxd","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"cota.iphone.drawcastlite","DrawCast/719 CFNetwork/711.1.16 Darwin/14.0.0"
"cota.iphone.drawcastlite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"cota.iphone.drawcastlite","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
