"app","agent"
"com.aol.aim","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.aol.aim","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.aol.aim","MobileAsset/1.1"
"net.orange-vallee.on.voicefeed","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"net.orange-vallee.on.voicefeed","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"net.orange-vallee.on.voicefeed","MobileAsset/1.1"
"org.crosswire.pocketsword","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"org.crosswire.pocketsword","PocketSword/17 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tgif.fridays","com.TGIF.Fridays/4.3.1.5 (unknown, iPhone OS 8.1.2, iPad, Scale/2.000000)"
"com.tgif.fridays","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tgif.fridays","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) TGIF/4.3.1.5"
"com.tgif.fridays","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.tgif.fridays","MobileAsset/1.1"
"com.anjolee.anjolee","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.anjolee.anjolee","Anjolee/4.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.anjolee.anjolee","MobileAsset/1.1"
"com.tapaware.jobaware","JobAware/2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.tapaware.jobaware","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mtb.mbanking10","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.mtb.mbanking10","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mtb.mbanking10","None"
"com.mtb.mbanking10","server-bag [iPhone OS,8.1.2,12B440,iPad4,4]"
"com.dunkinbrands.dunkinmobile","Dunkin'/3.5 CFNetwork/711.1.16 Darwin/14.0.0"
"com.dunkinbrands.dunkinmobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.dunkinbrands.dunkinmobile","MobileAsset/1.1"
"com.fool.motleyfool","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.fool.motleyfool","MotleyFool 1.2"
"com.fool.motleyfool","MotleyFool/1.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.fool.motleyfool","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.fool.motleyfool","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.fool.motleyfool","MobileAsset/1.1"
"ru.persapps.ip.ismartmmsbirthday","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"ru.persapps.ip.ismartmmsbirthday","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"ru.persapps.ip.ismartmmsbirthday","iSmartMMS-birthday/2.0.3 CFNetwork/711.1.16 Darwin/14.0.0"
"ru.persapps.ip.ismartmmsbirthday","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"ru.persapps.ip.ismartmmsbirthday","iTunes-iPad/6.0 (6; 16GB; dt:73)"
"ru.persapps.ip.ismartmmsbirthday","StoreKitUIService/1.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"ru.persapps.ip.ismartmmsbirthday","MobileAsset/1.1"
"com.pixelmags.reader.managed.aceville-publications-bodyfit","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pixelmags.reader.managed.aceville-publications-bodyfit","Your%20Fitness/4.9.71 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pixelmags.reader.managed.aceville-publications-bodyfit","MobileAsset/1.1"
"com.disney.watchdisneyjunior","ABCDisneyJr/4.4.1 (iPad; iOS 8.1.2; Scale/2.00)"
"com.disney.watchdisneyjunior","ABCDisneyJr/4.4.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.disney.watchdisneyjunior","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.disney.watchdisneyjunior","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) ABCDisneyJr/4.4.1"
"com.disney.watchdisneyjunior","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.disney.watchdisneyjunior","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.disney.watchdisneyjunior","MobileAsset/1.1"
"com.sparechangesoftware.quicktip1","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"org.npr.nprmusic","NPR%20Music/9 CFNetwork/711.1.16 Darwin/14.0.0"
"org.npr.nprmusic","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"org.npr.nprmusic","GoogleAnalytics/1.5.1 (iPad; U; CPU iPhone OS 8.1.2 like Mac OS X; en-ca)"
"com.wellpoint.consumer.abc","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wellpoint.consumer.abc","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.wellpoint.consumer.abc","MobileAsset/1.1"
"net.sytes.translation.transforarabic","transforarabic/1.1 CFNetwork/711.1.16 Darwin/14.0.0"
"net.sytes.translation.transforarabic","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"net.sytes.translation.transforarabic","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"net.sytes.translation.transforarabic","GoogleAnalytics/2.0b3 (iPad; U; CPU iPhone OS 8.1.2 like Mac OS X; en-ca)"
"com.redspell.wwfc","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.redspell.wwfc","WWFC/3.8 CFNetwork/711.1.16 Darwin/14.0.0"
"com.redspell.wwfc","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.redspell.wwfc","MobileAsset/1.1"
"com.littlebeespeech.articulationstation","ArticulationStation/21 CFNetwork/711.1.16 Darwin/14.0.0"
"com.littlebeespeech.articulationstation","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"shoebox","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ludia.fifthgraderfree","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.ludia.fifthgraderfree","MobileAsset/1.1"
"edu.uic.cs.transitgenie","transitgenie/7.0 CFNetwork/711.1.16 Darwin/14.0.0"
"edu.uic.cs.transitgenie","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"edu.uic.cs.transitgenie","MobileAsset/1.1"
"com.kroger.krogermobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.kroger.krogermobile","Kroger/17227 CFNetwork/711.1.16 Darwin/14.0.0"
"com.kroger.krogermobile","MobileAsset/1.1"
"com.kroger.krogermobile","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.kroger.krogermobile","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.pixelmags.reader.managed.mrs-network-diy-weddings","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pixelmags.reader.managed.mrs-network-diy-weddings","DIYWeddings/3.3.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.pixelmags.reader.managed.mrs-network-diy-weddings","MobileAsset/1.1"
"com.verizon.cloud","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.verizon.cloud","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.verizon.cloud","MobileAsset/1.1"
"com.bizpo.militaryranks","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.bizpo.militaryranks","MobileAsset/1.1"
"com.aetn.lifetime.ios.watch","LifetimeWatchApp/630 CFNetwork/711.1.16 Darwin/14.0.0"
"com.aetn.lifetime.ios.watch","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) LifetimeWatchApp/630"
"com.aetn.lifetime.ios.watch","TransperaSDK v3.9.0.61-fw : iPad4,4 : iPhone OS : 8.1.2"
"com.aetn.lifetime.ios.watch","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.aetn.lifetime.ios.watch","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.aetn.lifetime.ios.watch","BRNetworking/630/iPad/iPhone OS-8.1.2"
"com.aetn.lifetime.ios.watch","Mozilla/5.0 (iPad4,4; iOS 8.1.2) FreeWheelAdManager/6.0.0-r10776-201503090616;com.aetn.lifetime.ios.watch LifetimeWatchApp/630"
"com.aetn.lifetime.ios.watch","MobileAsset/1.1"
"com.chargers.app","Chargers/192568 CFNetwork/711.1.16 Darwin/14.0.0"
"com.chargers.app","Chargers/3.5 (iPad; iOS 8.1.2; Scale/2.00)"
"com.chargers.app","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.chargers.app","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.chargers.app","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.chargers.app","MobileAsset/1.1"
"com.chargers.app","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.chargers.app","com.apple.mobilesafari/8.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.wdtinc.wregxw","WREG%20Weather/3.6.600 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wdtinc.wregxw","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wdtinc.wregxw","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.wdtinc.wregxw","T3XT5KGBKD.com.wdtinc.WREGXW"
"com.wdtinc.wregxw","MobileAsset/1.1"
"com.neighbfav.neighborfavor","Favor/140.5.2.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.neighbfav.neighborfavor","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.neighbfav.neighborfavor","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.neighbfav.neighborfavor","MobileAsset/1.1"
"com.neighbfav.neighborfavor","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.lifeway.csdretailapp","CSDRetailApp/1.0.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.lifeway.csdretailapp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.dowjones.mktw","RedPanda.iOS/2.0.13.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.dowjones.mktw","None"
"com.dowjones.mktw","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) RedPanda.iOS/2.0.13.2"
"com.dowjones.mktw","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.dowjones.mktw","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.dowjones.mktw","MobileAsset/1.1"
"com.dowjones.mktw","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.dowjones.mktw","com.apple.mobilesafari/8.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.questdiagnostics.myquest","MyQuest/1431 CFNetwork/711.1.16 Darwin/14.0.0"
"com.questdiagnostics.myquest","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.questdiagnostics.myquest","MobileAsset/1.1"
"com.cordillera.stormtracker","StormTracker/2.7.2001 CFNetwork/711.1.16 Darwin/14.0.0"
"com.cordillera.stormtracker","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.cordillera.stormtracker","MobileAsset/1.1"
"com.cordillera.stormtracker","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.cordillera.stormtracker","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.vervewireless.stl","Post-Dispatch/1.3.2200 CFNetwork/711.1.16 Darwin/14.0.0"
"com.vervewireless.stl","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.vervewireless.stl","MobileAsset/1.1"
"com.lsn.localnews254","7News%20Boston/28 CFNetwork/711.1.16 Darwin/14.0.0"
"com.lsn.localnews254","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.lsn.localnews254","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.lsn.localnews254","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 QuantcastSDK/iOS_1.2.13/(null)"
"com.att.accuroam","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.att.accuroam","MobileAsset/1.1"
"com.fiserv.touchbankingasp","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"io.29.seriouseats","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"io.29.seriouseats","PadThai/1.0 (iPad; iOS 8.1.2; Scale/2.00)"
"io.29.seriouseats","MobileAsset/1.1"
"de.heinz.bmi","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"de.heinz.bmi","MobileAsset/1.1"
"de.heinz.bmi","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"de.heinz.bmi","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"de.heinz.bmi","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"de.heinz.bmi","Bmi/2.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.instructure.icanvas","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.instructure.icanvas","MobileAsset/1.1"
"com.cheapair.easysearch","CheapAir/7.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.cheapair.easysearch","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.cheapair.easysearch","MobileAsset/1.1"
"com.americanexpress.revolutionmoney.serve","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.americanexpress.revolutionmoney.serve","MobileAsset/1.1"
"com.americanexpress.revolutionmoney.serve","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.abcfamily.videoplayer","abcfamilyplayer/3.4.5 CFNetwork/711.1.16 Darwin/14.0.0"
"com.abcfamily.videoplayer","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) abcfamilyplayer/3.4.5"
"com.abcfamily.videoplayer","abcfamilyplayer/3.4.5(iPad4,4; cpu os 8_1_2 like mac os x; en_CA) CFNetwork/711.1.16 Darwin/14.0.0"
"com.abcfamily.videoplayer","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.abcfamily.videoplayer","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.abcfamily.videoplayer","MobileAsset/1.1"
"com.comerica.mobilebanking","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.comerica.mobilebanking","MobileAsset/1.1"
"com.greatcall.medcoach","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.bancard.payanywhere","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.bancard.payanywhere","MobileAsset/1.1"
"com.prodesignit.instafan","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.shahiya.wasfatshahiya","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.shahiya.wasfatshahiya","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.shahiya.wasfatshahiya","Shahiya/178 CFNetwork/711.1.16 Darwin/14.0.0"
"com.shahiya.wasfatshahiya","MobileAsset/1.1"
"com.jctrois.devotion","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.jctrois.devotion","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.jctrois.devotion","GoogleAnalytics/1.5.1 (iPad; U; CPU iPhone OS 8.1.2 like Mac OS X; en-ca)"
"com.jctrois.devotion","Daily%20Bible%20Devotion/117 CFNetwork/711.1.16 Darwin/14.0.0"
"com.jctrois.devotion","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.jctrois.devotion","MobileAsset/1.1"
"com.jctrois.devotion","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.hasbro.easybake","EasyBake/3.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hasbro.easybake","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X; en-CA)"
"com.hasbro.easybake","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.hasbro.easybake","MobileAsset/1.1"
"com.hasbro.easybake","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.sharecare.askmd","AskMD/42 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sharecare.askmd","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) AskMD/42"
"com.sharecare.askmd","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.sharecare.askmd","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sharecare.askmd","MobileAsset/1.1"
"org.pri.pri","Wallaby/3.1 CFNetwork/711.1.16 Darwin/14.0.0"
"org.pri.pri","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"org.pri.pri","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"org.pri.pri","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"org.pri.pri","MobileAsset/1.1"
"org.pri.pri","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.dsg.mobile.consumer","DICK'S/157 CFNetwork/711.1.16 Darwin/14.0.0"
"com.dsg.mobile.consumer","DICK'S 2.4.1 rv:157 (iPad; iPhone OS 8.1.2; en_CA)"
"com.dsg.mobile.consumer","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.dsg.mobile.consumer","MobileAsset/1.1"
"com.fatafeat.fatafeatmagazinea","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) Fatafeat El Hayat Helwa Magazine Arabic "
"com.fatafeat.fatafeatmagazinea","Fatafeat%20El%20Hayat%20Helwa%20Magazine%20Arabic%20%D9%81%D8%AA%D8%A7%D9%81%D9%8A%D8%AA/32.3.0.71.100260 CFNetwork/711.1.16 Darwin/14.0.0"
"com.fatafeat.fatafeatmagazinea","MobileAsset/1.1"
"com.fatafeat.fatafeatmagazinea","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.mtvn.spongebobdinerdashlite","SpongeBobDinerDashFree/3.1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mtvn.spongebobdinerdashlite","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.mtvn.spongebobdinerdashlite","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.mtvn.spongebobdinerdashlite","MobileAsset/1.1"
"com.wolterskluwerhealth.nclexrn","NCLEX-RN/6 CFNetwork/711.1.16 Darwin/14.0.0"
"com.wolterskluwerhealth.nclexrn","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.edwardjones.edwardjonesmobile","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.edwardjones.edwardjonesmobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.edwardjones.edwardjonesmobile","MobileAsset/1.1"
"com.edwardjones.edwardjonesmobile","GoogleAnalytics/1.4 (iPad; U; CPU iPhone OS 8.1.2 like Mac OS X; en-ca)"
"com.edwardjones.edwardjonesmobile","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.kitco.kcast","Kcast/64 CFNetwork/711.1.16 Darwin/14.0.0"
"com.kitco.kcast","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.kitco.kcast","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yudu.com.alloy","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yudu.com.alloy","Reader/13.11 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yudu.com.alloy","com.apple.siri.analyzer/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.yudu.com.alloy","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.yudu.com.alloy","MobileAsset/1.1"
"com.nbcuni.lim.dfw","nbcdfw/4.0.6 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.lim.dfw","Mozilla/5.0 (iPad; U; CPU iPhone OS 8_1_2 like Mac OS X; en-CA) nbcdfw/4.0.6"
"com.nbcuni.lim.dfw","iTunes-iPhone/6.0 (6; 16GB; dt:73)"
"com.nbcuni.lim.dfw","None"
"com.nbcuni.lim.dfw","TransperaSDK v3.8.1.69 : iPad4,4 : iPhone OS : 8.1.2"
"com.nbcuni.lim.dfw","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.nbcuni.lim.dfw","Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.nbcuni.lim.dfw","AppleCoreMedia/1.0.0.12B440 (iPad; U; CPU OS 8_1_2 like Mac OS X; en_us)"
"com.nbcuni.lim.dfw","MobileAsset/1.1"
"com.quantiaco.quantiamd","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.quantiaco.quantiamd","MobileAsset/1.1"
"com.quantiaco.quantiamd","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.eknathkadam.aucitizenshiptest","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.eknathkadam.aucitizenshiptest","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.eknathkadam.aucitizenshiptest","AppStore/2.0 iOS/8.1.2 model/iPad4,4 build/12B440 (5; dt:103)"
"com.eknathkadam.aucitizenshiptest","MobileAsset/1.1"
"com.usaa.usaamobile","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.usaa.usaamobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.usaa.usaamobile","MobileAsset/1.1"
"com.qg.reader.americangirl","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.qg.reader.americangirl","Reader/13.10 CFNetwork/711.1.16 Darwin/14.0.0"
"com.qg.reader.americangirl","MobileAsset/1.1"
"com.ithinkanddo.facejuggler","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.follett.fsc.enlight.k12","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.follett.fsc.enlight.k12","MobileAsset/1.1"
"com.follett.fsc.enlight.k12","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
"com.sidheinteractive.sif.turbo","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.sidheinteractive.sif.turbo","TURBO/2.1.2 CFNetwork/711.1.16 Darwin/14.0.0"
"com.sidheinteractive.sif.turbo","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.sidheinteractive.sif.turbo","MobileAsset/1.1"
"com.xoom.app","XoomApp/3.8 CFNetwork/711.1.16 Darwin/14.0.0"
"com.xoom.app","iOS/8.1.2 Apptimize/2.8.0"
"com.xoom.app","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.xoom.app","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.xoom.app","None"
"com.xoom.app","MobileAsset/1.1"
"com.creditkarma.mobile","Credit%20Karma/1000 CFNetwork/711.1.16 Darwin/14.0.0"
"com.creditkarma.mobile","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
"com.creditkarma.mobile","MobileAsset/1.1"
"com.creditkarma.mobile","securityd (unknown version) CFNetwork/711.1.16 Darwin/14.0.0"
"com.futurenet.edgemagazine","folio/3.8.3.0 CFNetwork/711.1.16 Darwin/14.0.0"
"com.futurenet.edgemagazine","Edge 3.8.3 rv:3.8.3.0 (iPad; iPhone OS 8.1.2; en_CA)"
"com.futurenet.edgemagazine","Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440"
"com.futurenet.edgemagazine","AssistantServices/1 CFNetwork/711.1.16 Darwin/14.0.0"
